"","Age","Gender","Education","Nscore","Escore","Oscore","Ascore","Cscore","Impulsive","SS","Alcohol","Amphet","Amyl","Benzos","Caff","Cannabis","Choc","Coke","Crack","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","VSA","CountryAustralia","CountryCanada","CountryNew Zealand","CountryOther","CountryRepublic of Ireland","CountryUK","CountryUSA","EthnicityAsian","EthnicityBlack","EthnicityMixed-Black/Asian","EthnicityMixed-White/Black","EthnicityNot Provided","EthnicityWhite"
"591",3,0,7,-2.75696,0.96248,0.14143,0.43852,2.04506,-0.71126,-0.21575,5,0,0,0,6,6,6,2,3,2,0,0,3,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"592",2,1,7,-0.05188,0.96248,-0.01928,0.59042,0.58489,0.19268,0.7654,5,0,3,0,6,5,5,3,0,0,0,0,4,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"593",3,1,1,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,5,2,3,4,6,5,5,2,0,3,0,2,3,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"594",4,1,7,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21712,0.7654,6,1,1,2,6,1,4,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"595",1,1,1,-1.43907,0.80523,0.7233,0.94156,0.93949,0.52975,1.2247,5,2,0,0,5,5,5,3,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"596",5,0,7,-0.34799,-0.43999,-0.31776,-0.76096,0.58489,0.88113,1.2247,1,1,1,2,6,4,5,1,1,0,0,0,6,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"597",4,0,7,0.04257,0.16767,-0.58331,0.43852,0.25953,-0.21712,-0.52593,5,1,0,2,6,6,6,1,0,0,0,0,2,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"598",1,1,6,0.52135,-0.15487,0.29338,-0.01729,-0.89891,0.52975,0.40148,4,0,2,0,5,6,6,0,0,0,0,0,2,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"599",4,0,9,0.73545,-0.57545,-0.58331,1.81866,0.12331,-0.71126,-1.18084,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"600",1,1,6,1.02119,1.11406,0.7233,0.13136,-1.0145,1.86203,1.2247,4,5,0,0,6,6,5,4,0,4,0,3,4,0,0,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"601",1,1,6,0.52135,-1.6334,-1.11902,-2.07848,0.58489,0.52975,1.2247,6,3,0,0,6,6,5,0,0,0,0,0,3,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"602",1,1,6,1.98437,-0.94779,0.7233,-0.60633,-1.0145,0.52975,0.7654,6,3,0,2,6,6,3,0,0,2,0,0,6,3,3,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"603",2,1,8,-0.67825,-0.80615,-0.45174,-1.47955,0.12331,-0.71126,-0.21575,5,0,0,2,6,5,5,2,0,2,0,2,2,3,0,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"604",3,0,6,0.41667,0.32197,0.29338,0.94156,0.41594,-0.71126,-0.52593,5,0,0,5,6,5,4,1,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"605",5,0,9,-2.52197,1.11406,1.88511,1.2861,-1.0145,-0.71126,-0.52593,5,3,1,2,6,6,6,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"606",1,1,8,-0.46725,0.00332,-1.11902,1.45039,-0.78155,-0.21712,1.2247,5,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"607",4,1,6,-0.05188,0.00332,0.88309,2.03972,-0.14277,-0.71126,0.07987,2,1,0,0,6,3,3,1,1,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"608",2,1,8,-1.69163,1.2861,1.24033,0.13136,1.13407,0.52975,1.92173,6,6,4,4,6,6,6,6,2,4,2,3,4,2,0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
"609",5,0,7,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.86203,-0.21575,4,1,0,1,5,5,4,3,3,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"610",2,1,6,-0.92104,0.96248,0.88309,0.13136,-0.65253,0.19268,1.92173,6,1,2,0,6,6,6,2,0,3,0,0,3,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"611",2,1,8,-0.67825,0.32197,-0.58331,1.2861,0.58489,0.52975,1.2247,5,0,0,0,6,5,5,0,2,0,0,0,3,0,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"612",3,1,8,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21712,-0.52593,1,1,1,1,6,6,6,1,0,4,0,1,5,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"613",2,0,9,1.98437,-0.30033,-0.31776,-1.6209,-0.65253,0.19268,0.07987,6,3,2,5,5,6,6,3,0,2,0,0,6,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"614",2,0,2,-0.24649,0.63779,-0.71727,-0.91699,0.25953,1.29221,-0.21575,3,2,0,3,6,3,4,3,3,3,3,0,0,3,3,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"615",3,0,9,0.13606,-0.15487,-0.45174,0.76096,-0.27607,0.88113,1.2247,6,0,0,1,6,2,2,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"616",4,0,6,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,2,6,1,6,6,6,6,2,1,0,0,0,2,1,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"617",4,1,7,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987,3,2,2,3,6,6,5,0,0,0,1,0,5,2,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"618",2,0,8,-0.05188,1.11406,0.88309,0.13136,-0.00665,0.52975,0.07987,5,0,2,0,6,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"619",5,1,9,-0.67825,-0.94779,0.7233,-0.91699,0.58489,-1.37983,-0.84637,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"620",1,1,5,0.52135,-1.37639,-0.45174,1.45039,-1.78169,1.29221,0.40148,5,0,0,0,6,5,6,0,0,4,0,4,2,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"621",3,1,9,-0.92104,0.63779,-0.17779,-1.34289,0.25953,0.88113,0.40148,5,0,1,0,6,2,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"622",3,0,9,-0.14882,0.47617,-0.31776,0.28783,1.63088,-0.71126,-1.54858,5,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"623",4,0,9,-0.34799,0.00332,-0.45174,-0.30172,-1.38502,1.86203,-0.52593,6,0,1,0,6,1,6,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"624",3,0,10,0.04257,0.00332,-1.27553,-0.01729,0.25953,-1.37983,-0.21575,6,0,0,1,6,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"625",3,0,7,-0.34799,-0.57545,-0.58331,-0.91699,0.25953,-0.71126,-1.54858,6,1,0,0,6,2,6,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"626",3,1,8,-0.05188,-0.43999,-0.84732,-0.45321,0.41594,-0.21712,-0.21575,6,1,2,0,6,2,5,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"627",3,1,10,-1.69163,-0.94779,-1.55521,1.81866,0.58489,-2.55524,-0.84637,5,1,1,2,5,5,6,3,0,4,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"628",2,0,10,1.23461,-1.09207,-1.27553,1.61108,0.25953,-1.37983,-1.54858,5,0,0,0,6,3,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"629",4,0,10,-0.46725,0.47617,0.58331,0.28783,-0.14277,-0.21712,-2.07848,5,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"630",3,0,10,0.52135,-0.30033,1.65653,0.28783,1.13407,-1.37983,-2.07848,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"631",1,0,8,0.41667,-0.15487,-0.31776,2.23427,1.13407,-1.37983,-0.52593,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"632",1,0,8,1.23461,-0.43999,-1.27553,-0.91699,0.7583,-1.37983,-2.07848,5,0,2,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"633",2,0,9,-0.67825,1.74091,0.44585,0.13136,0.25953,-0.71126,0.07987,5,0,2,2,6,3,5,3,0,2,0,2,3,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"634",3,0,10,1.23461,0.16767,-0.01928,-1.07533,-0.65253,-0.21712,1.2247,6,3,3,6,6,5,5,5,0,5,1,3,3,2,1,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"635",3,1,8,-0.79151,-0.30033,-0.17779,1.11406,-0.52745,-0.71126,0.07987,5,2,2,2,6,3,6,2,0,2,0,2,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"636",4,0,8,-0.67825,0.32197,-0.45174,0.43852,-0.00665,0.19268,-0.21575,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"637",3,0,7,-0.34799,0.16767,-0.97631,0.76096,0.41594,-1.37983,-1.18084,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"638",1,0,8,-0.24649,-0.57545,-1.42424,-0.15487,1.63088,-0.71126,0.07987,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"639",2,1,1,-0.24649,1.74091,0.88309,1.2861,0.41594,0.52975,1.92173,5,1,2,3,6,6,6,4,0,3,0,2,2,2,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"640",4,1,8,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"641",3,1,9,-0.67825,0.96248,0.88309,2.23427,1.81175,-0.21712,0.40148,5,1,1,0,4,1,6,0,0,1,0,0,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"642",2,0,9,-1.05308,0.63779,-0.31776,1.2861,1.30612,-0.71126,0.40148,5,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"643",2,1,6,0.22393,-0.30033,-1.68062,0.59042,-0.65253,-0.21712,0.07987,5,3,3,0,5,4,6,5,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"644",4,1,8,0.04257,-0.30033,-0.31776,-0.76096,-0.40581,1.29221,-0.52593,5,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"645",1,0,8,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21712,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"646",1,1,6,-1.43907,1.45421,1.06238,-1.6209,0.93949,-0.71126,0.40148,6,0,0,3,6,5,6,4,0,4,0,0,4,0,3,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"647",3,0,9,1.13281,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,6,2,1,3,4,6,5,3,4,1,3,0,2,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"648",2,0,8,-0.14882,0.80523,-1.27553,-0.01729,2.04506,0.19268,-1.18084,5,2,1,0,2,2,5,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"649",4,0,9,-0.46725,2.127,2.44904,1.61108,0.12331,1.29221,0.40148,5,2,2,4,6,5,6,4,1,5,0,3,4,2,1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"650",2,1,9,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,5,0,2,0,6,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"651",1,1,6,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,5,5,3,4,6,6,6,3,0,3,0,4,5,5,3,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1
"652",1,1,6,-0.67825,0.63779,-0.01928,0.13136,-0.00665,1.29221,0.40148,6,0,0,0,4,3,6,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"653",3,0,1,-0.34799,0.96248,-0.71727,0.43852,1.13407,-0.71126,-0.84637,5,0,1,0,6,1,6,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"654",2,1,9,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,5,0,0,2,6,4,5,0,3,3,0,3,3,3,0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"655",4,1,6,1.23461,-0.57545,0.29338,-1.21213,-1.13788,1.29221,0.40148,4,0,0,0,6,6,5,2,3,0,0,0,3,2,0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"656",4,1,7,1.13281,-1.37639,1.43533,-0.45321,-1.38502,1.86203,1.92173,5,1,1,1,6,4,6,1,0,2,1,1,1,1,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"657",1,1,9,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987,5,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"658",2,1,10,-0.79151,1.45421,1.88511,-0.91699,-0.40581,1.29221,0.40148,5,3,2,0,6,6,5,5,2,4,0,2,0,2,2,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"659",2,0,9,-1.32828,0.47617,-0.01928,1.11406,0.12331,-1.37983,-1.54858,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"660",1,0,8,-0.24649,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.84637,6,0,0,0,6,2,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"661",2,0,8,0.04257,0.16767,0.29338,2.03972,1.81175,0.52975,-1.18084,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"662",2,0,10,1.23461,-1.23177,-0.31776,-1.34289,-1.38502,-0.21712,-0.52593,6,1,0,3,6,3,4,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"663",1,1,8,-0.34799,-0.43999,0.58331,0.28783,-0.52745,0.52975,0.7654,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"664",2,0,10,1.13281,-0.43999,0.14143,0.28783,-0.27607,-0.71126,-0.21575,6,2,2,0,5,2,6,2,1,2,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"665",1,1,5,-2.05048,-0.30033,0.14143,-0.15487,-0.89891,0.88113,0.40148,3,0,0,0,6,6,5,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"666",3,1,6,0.91093,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,4,2,1,6,4,5,6,4,4,3,5,3,2,2,6,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"667",4,1,8,-1.69163,2.127,0.14143,0.28783,-0.40581,0.19268,-0.21575,5,0,1,0,6,2,6,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"668",2,1,6,-0.58016,0.96248,0.44585,-0.30172,-0.14277,0.19268,0.7654,6,0,3,5,6,6,6,4,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"669",1,1,7,-0.34799,0.16767,-0.45174,-0.76096,-0.40581,-2.55524,-0.52593,5,0,3,0,6,5,5,2,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"670",3,1,7,-0.46725,0.80523,-0.01928,-0.60633,0.12331,0.88113,1.2247,2,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"671",1,1,8,-0.24649,0.00332,1.43533,0.76096,0.93949,0.52975,-0.21575,2,0,0,0,6,6,4,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"672",1,0,6,1.23461,1.11406,0.44585,0.59042,0.93949,-0.71126,0.07987,5,0,0,0,6,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"673",1,0,9,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,3,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"674",3,1,7,-0.05188,-0.30033,-0.71727,-0.76096,-0.78155,0.19268,1.2247,3,2,1,0,6,6,6,3,0,3,0,3,3,1,0,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"675",1,1,7,0.22393,0.00332,-1.68062,-0.15487,0.25953,0.88113,0.7654,3,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"676",2,1,8,0.52135,-0.30033,0.44585,-0.60633,-0.65253,-0.21712,-0.21575,6,2,2,0,4,3,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"677",1,1,6,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.54858,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"678",1,0,6,0.62967,-0.30033,-0.58331,-1.21213,1.46191,-0.71126,1.2247,5,4,3,3,6,3,4,3,0,0,0,0,4,0,3,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
"679",4,1,10,0.22393,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,6,6,1,3,6,1,4,3,3,6,3,3,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"680",3,1,6,-1.32828,0.00332,-1.27553,-0.60633,0.12331,0.88113,0.7654,6,0,2,3,6,3,5,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"681",2,1,9,1.37297,-1.7625,0.44585,0.28783,0.58489,-1.37983,-0.84637,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"682",3,0,8,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,3,2,2,2,3,3,4,3,1,2,0,2,2,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"683",3,0,7,0.91093,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,4,0,0,6,6,4,6,0,0,0,0,0,3,0,6,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"684",2,1,8,-0.34799,0.16767,0.7233,-0.45321,-0.78155,0.88113,0.40148,6,5,3,5,6,6,6,3,0,3,0,2,3,4,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"685",1,0,6,1.60383,0.96248,1.43533,-0.30172,-0.89891,0.88113,1.2247,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"686",4,0,2,-0.92104,0.63779,-0.97631,0.94156,0.25953,-1.37983,-2.07848,4,1,0,2,5,5,4,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"687",3,1,6,1.02119,1.11406,-0.31776,-1.21213,0.58489,0.88113,1.2247,2,2,1,3,6,6,6,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"688",5,0,9,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.86203,0.40148,6,1,0,1,6,1,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"689",5,1,6,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,6,0,0,2,6,0,4,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"690",2,0,8,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"691",4,0,9,0.22393,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.84637,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"692",3,1,9,-1.1943,-0.30033,0.14143,0.43852,0.58489,-1.37983,-0.84637,6,1,0,0,6,2,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"693",3,1,7,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,5,1,1,0,6,6,5,2,0,2,0,2,2,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"694",3,0,9,-0.14882,-0.43999,-0.01928,1.2861,1.81175,-0.71126,-1.18084,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"695",5,1,8,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21712,0.07987,5,1,1,0,6,6,5,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"696",4,0,8,-1.69163,-0.30033,1.06238,1.61108,-0.00665,-0.71126,0.07987,4,0,0,0,6,6,6,0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"697",3,1,8,-0.05188,-0.94779,0.88309,-0.01729,-0.65253,-0.21712,-0.52593,6,5,0,3,6,5,6,2,0,2,1,0,0,3,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"698",5,1,6,-0.14882,-1.09207,-0.71727,0.28783,-1.0145,-0.21712,0.40148,6,2,2,0,6,6,4,2,0,2,0,0,2,2,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"699",3,0,6,0.91093,0.16767,0.44585,-0.91699,0.12331,1.29221,1.2247,5,2,0,2,6,6,6,2,1,3,1,0,3,2,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"700",4,1,2,-1.05308,1.11406,0.44585,0.76096,1.13407,-0.71126,0.40148,1,1,1,2,6,6,5,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"701",3,0,8,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,3,1,2,2,4,3,6,0,0,3,0,2,3,2,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"702",5,1,8,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"703",3,1,6,-0.79151,-0.30033,-0.58331,-0.60633,0.25953,-0.71126,-0.52593,6,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"704",1,1,6,-1.43907,0.32197,1.06238,2.03972,0.12331,-0.71126,-0.21575,3,2,2,2,4,6,5,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"705",1,0,8,-0.14882,-0.94779,-1.42424,-0.45321,0.25953,0.52975,-0.84637,4,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"706",2,1,8,-0.05188,1.93886,0.29338,-0.15487,-0.52745,0.52975,0.40148,5,2,2,0,6,5,5,3,0,5,0,3,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"707",1,1,6,0.41667,-0.57545,-0.45174,0.76096,1.13407,-1.37983,-0.52593,5,0,3,0,6,3,6,0,0,4,0,3,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"708",1,1,7,-0.92104,-0.30033,-0.71727,0.59042,0.41594,-0.71126,-1.54858,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"709",1,1,8,0.91093,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,5,2,3,2,3,6,6,2,0,2,0,3,3,3,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"710",1,1,6,-0.58016,-0.15487,-0.84732,1.11406,0.41594,-1.37983,-0.84637,3,0,0,6,3,6,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"711",2,0,9,0.52135,0.32197,0.7233,0.13136,1.13407,-0.21712,-0.52593,4,3,0,2,5,3,5,2,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"712",1,1,8,0.52135,0.80523,0.88309,1.81866,-0.00665,0.88113,0.7654,6,5,2,0,6,6,4,0,0,3,0,0,3,4,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"713",1,1,7,0.73545,1.11406,0.44585,-1.07533,-0.27607,0.88113,1.92173,5,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"714",1,0,6,0.62967,0.47617,1.06238,1.81866,0.25953,-0.21712,0.40148,5,3,0,6,6,6,4,3,3,2,2,0,2,3,3,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"715",1,1,6,-0.05188,-1.50796,-1.27553,-0.60633,-1.78169,1.29221,-0.84637,3,0,0,3,6,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
